"user_id","game_name","month","total_rev","prev_paid_month","prev_paid_rev","next_paid_month","prev_cal_month","next_cal_month","new_mrr","expansion_mrr","contraction_mrr","back_from_churn_mrr","churn_mrr","churn_month","language","has_older_device_model","age"
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-11-01,20.97,2022-10-01,19.02,,2022-10-01,2022-12-01,,1.95,,,20.97,2022-12-01,ru,true,24
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-07-01,117.78,,,2022-08-01,2022-06-01,2022-08-01,117.78,,,,,,ru,false,18
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-08-01,32.13,2022-07-01,117.78,2022-09-01,2022-07-01,2022-09-01,,,85.65,,,,ru,false,18
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-09-01,79.56,2022-08-01,32.13,2022-10-01,2022-08-01,2022-10-01,,47.43,,,,,ru,false,18
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-10-01,55.11,2022-09-01,79.56,2022-11-01,2022-09-01,2022-11-01,,,24.45,,,,ru,false,18
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-11-01,62.55,2022-10-01,55.11,2022-12-01,2022-10-01,2022-12-01,,7.44,,,,,ru,false,18
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-12-01,82.41,2022-11-01,62.55,,2022-11-01,2023-01-01,,19.86,,,82.41,2023-01-01,ru,false,18
HJccOn6v5KHqBa8wRu42oQ==,game 3,2022-03-01,27.6,,,2022-05-01,2022-02-01,2022-04-01,27.6,,,,27.6,2022-04-01,uk,false,20
HJccOn6v5KHqBa8wRu42oQ==,game 3,2022-05-01,18.84,2022-03-01,27.6,2022-07-01,2022-04-01,2022-06-01,,,,18.84,18.84,2022-06-01,uk,false,20
HJccOn6v5KHqBa8wRu42oQ==,game 3,2022-07-01,25.2,2022-05-01,18.84,2022-09-01,2022-06-01,2022-08-01,,,,25.2,25.2,2022-08-01,uk,false,20
HJccOn6v5KHqBa8wRu42oQ==,game 3,2022-09-01,28.14,2022-07-01,25.2,,2022-08-01,2022-10-01,,,,28.14,28.14,2022-10-01,uk,false,20
hJC/g1L2PFnPlGoqsvD2/g==,game 3,2022-10-01,28.95,,,2022-11-01,2022-09-01,2022-11-01,28.95,,,,,,ru,false,26
hJC/g1L2PFnPlGoqsvD2/g==,game 3,2022-11-01,36.93,2022-10-01,28.95,,2022-10-01,2022-12-01,,7.98,,,36.93,2022-12-01,ru,false,26
HjI8n/FVfaGZ4bIEwrZPGw==,game 3,2022-06-01,31.80,,,,2022-05-01,2022-07-01,31.80,,,,31.80,2022-07-01,ru,false,29
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,2022-04-01,20.25,,,,2022-03-01,2022-05-01,20.25,,,,20.25,2022-05-01,uk,false,21
HQB3hZuYcu0z8jVIl5bbug==,game 3,2022-10-01,61.80,,,2022-11-01,2022-09-01,2022-11-01,61.80,,,,,,uk,false,17
HQB3hZuYcu0z8jVIl5bbug==,game 3,2022-11-01,12.81,2022-10-01,61.80,2022-12-01,2022-10-01,2022-12-01,,,48.99,,,,uk,false,17
HQB3hZuYcu0z8jVIl5bbug==,game 3,2022-12-01,22.26,2022-11-01,12.81,,2022-11-01,2023-01-01,,9.45,,,22.26,2023-01-01,uk,false,17
HRBsRwGu5mkTvZBTNpA0tQ==,game 3,2022-04-01,59.64,,,2022-05-01,2022-03-01,2022-05-01,59.64,,,,,,ru,false,17
HRBsRwGu5mkTvZBTNpA0tQ==,game 3,2022-05-01,20.85,2022-04-01,59.64,,2022-04-01,2022-06-01,,,38.79,,20.85,2022-06-01,ru,false,17
hRkRI5YBVIH6bbqIDTbung==,game 3,2022-04-01,67.26,,,2022-05-01,2022-03-01,2022-05-01,67.26,,,,,,uk,false,19
hRkRI5YBVIH6bbqIDTbung==,game 3,2022-05-01,16.44,2022-04-01,67.26,,2022-04-01,2022-06-01,,,50.82,,16.44,2022-06-01,uk,false,19
hvvcK5gx+FdZE6DZA3df+Q==,game 3,2022-07-01,13.92,,,,2022-06-01,2022-08-01,13.92,,,,13.92,2022-08-01,uk,false,29
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-07-01,28.23,,,2022-08-01,2022-06-01,2022-08-01,28.23,,,,,,uk,false,19
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-08-01,102.48,2022-07-01,28.23,2022-09-01,2022-07-01,2022-09-01,,74.25,,,,,uk,false,19
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-09-01,36.90,2022-08-01,102.48,2022-10-01,2022-08-01,2022-10-01,,,65.58,,,,uk,false,19
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-10-01,67.02,2022-09-01,36.90,2022-11-01,2022-09-01,2022-11-01,,30.12,,,,,uk,false,19
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-11-01,73.20,2022-10-01,67.02,2022-12-01,2022-10-01,2022-12-01,,6.18,,,,,uk,false,19
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-12-01,91.77,2022-11-01,73.20,,2022-11-01,2023-01-01,,18.57,,,91.77,2023-01-01,uk,false,19
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-03-01,66.18,,,2022-04-01,2022-02-01,2022-04-01,66.18,,,,,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-04-01,82.53,2022-03-01,66.18,2022-05-01,2022-03-01,2022-05-01,,16.35,,,,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-05-01,122.94,2022-04-01,82.53,2022-06-01,2022-04-01,2022-06-01,,40.41,,,,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-06-01,66.96,2022-05-01,122.94,2022-07-01,2022-05-01,2022-07-01,,,55.98,,,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-07-01,41.67,2022-06-01,66.96,2022-08-01,2022-06-01,2022-08-01,,,25.29,,,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-08-01,71.64,2022-07-01,41.67,2022-09-01,2022-07-01,2022-09-01,,29.97,,,,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-09-01,42.72,2022-08-01,71.64,2022-10-01,2022-08-01,2022-10-01,,,28.92,,,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-10-01,38.40,2022-09-01,42.72,2022-11-01,2022-09-01,2022-11-01,,,4.32,,,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-11-01,62.07,2022-10-01,38.40,2022-12-01,2022-10-01,2022-12-01,,23.67,,,,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-12-01,17.52,2022-11-01,62.07,,2022-11-01,2023-01-01,,,44.55,,17.52,2023-01-01,uk,false,15
hZgZSp9Xf7/Bsye+tOipCA==,game 3,2022-12-01,62.82,,,,2022-11-01,2023-01-01,62.82,,,,62.82,2023-01-01,ru,false,19
HZqx1XVZ1mb7lM9T61x+DA==,game 3,2022-04-01,14.61,,,2022-08-01,2022-03-01,2022-05-01,14.61,,,,14.61,2022-05-01,ru,false,43
HZqx1XVZ1mb7lM9T61x+DA==,game 3,2022-08-01,13.47,2022-04-01,14.61,2022-11-01,2022-07-01,2022-09-01,,,,13.47,13.47,2022-09-01,ru,false,43
HZqx1XVZ1mb7lM9T61x+DA==,game 3,2022-11-01,13.86,2022-08-01,13.47,,2022-10-01,2022-12-01,,,,13.86,13.86,2022-12-01,ru,false,43
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-12-01,62.61,,,,2022-11-01,2023-01-01,62.61,,,,62.61,2023-01-01,ru,false,17
I8yTxTfERu6jtLOfWB0dFQ==,game 3,2022-09-01,43.29,,,,2022-08-01,2022-10-01,43.29,,,,43.29,2022-10-01,ru,false,33
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-08-01,44.37,,,2022-09-01,2022-07-01,2022-09-01,44.37,,,,,,uk,true,18
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-09-01,41.91,2022-08-01,44.37,2022-10-01,2022-08-01,2022-10-01,,,2.46,,,,uk,true,18
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-10-01,80.73,2022-09-01,41.91,2022-11-01,2022-09-01,2022-11-01,,38.82,,,,,uk,true,18
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-11-01,31.98,2022-10-01,80.73,,2022-10-01,2022-12-01,,,48.75,,31.98,2022-12-01,uk,true,18
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-05-01,153.54,,,2022-06-01,2022-04-01,2022-06-01,153.54,,,,,,uk,false,19
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-06-01,103.14,2022-05-01,153.54,2022-07-01,2022-05-01,2022-07-01,,,50.40,,,,uk,false,19
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-07-01,84.45,2022-06-01,103.14,2022-08-01,2022-06-01,2022-08-01,,,18.69,,,,uk,false,19
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-08-01,54.24,2022-07-01,84.45,2022-09-01,2022-07-01,2022-09-01,,,30.21,,,,uk,false,19
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-09-01,41.61,2022-08-01,54.24,2022-12-01,2022-08-01,2022-10-01,,,12.63,,41.61,2022-10-01,uk,false,19
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-12-01,46.56,2022-09-01,41.61,,2022-11-01,2023-01-01,,,,46.56,46.56,2023-01-01,uk,false,19
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-03-01,26.85,,,2022-04-01,2022-02-01,2022-04-01,26.85,,,,,,uk,false,18
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-04-01,49.92,2022-03-01,26.85,2022-06-01,2022-03-01,2022-05-01,,23.07,,,49.92,2022-05-01,uk,false,18
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-06-01,34.89,2022-04-01,49.92,2022-07-01,2022-05-01,2022-07-01,,,,34.89,,,uk,false,18
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-07-01,48.78,2022-06-01,34.89,2022-08-01,2022-06-01,2022-08-01,,13.89,,,,,uk,false,18
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-08-01,18.42,2022-07-01,48.78,2022-09-01,2022-07-01,2022-09-01,,,30.36,,,,uk,false,18
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-09-01,53.94,2022-08-01,18.42,2022-10-01,2022-08-01,2022-10-01,,35.52,,,,,uk,false,18
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-10-01,15.48,2022-09-01,53.94,,2022-09-01,2022-11-01,,,38.46,,15.48,2022-11-01,uk,false,18
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-04-01,18.39,,,2022-07-01,2022-03-01,2022-05-01,18.39,,,,18.39,2022-05-01,uk,false,28
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-07-01,21.39,2022-04-01,18.39,2022-09-01,2022-06-01,2022-08-01,,,,21.39,21.39,2022-08-01,uk,false,28
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-09-01,27.93,2022-07-01,21.39,2022-10-01,2022-08-01,2022-10-01,,,,27.93,,,uk,false,28
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-10-01,61.77,2022-09-01,27.93,2022-11-01,2022-09-01,2022-11-01,,33.84,,,,,uk,false,28
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-11-01,15.0,2022-10-01,61.77,,2022-10-01,2022-12-01,,,46.77,,15.0,2022-12-01,uk,false,28
iG1GfeiUaaoT1pZksh8QKw==,game 3,2022-11-01,13.65,,,,2022-10-01,2022-12-01,13.65,,,,13.65,2022-12-01,uk,false,39
iIytnKqiHLJVVoC/S4HgPQ==,game 3,2022-07-01,12.51,,,,2022-06-01,2022-08-01,12.51,,,,12.51,2022-08-01,ru,false,24
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-06-01,54.54,,,2022-07-01,2022-05-01,2022-07-01,54.54,,,,,,uk,false,24
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-07-01,17.07,2022-06-01,54.54,2022-08-01,2022-06-01,2022-08-01,,,37.47,,,,uk,false,24
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-08-01,58.23,2022-07-01,17.07,2022-09-01,2022-07-01,2022-09-01,,41.16,,,,,uk,false,24
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-09-01,50.19,2022-08-01,58.23,2022-11-01,2022-08-01,2022-10-01,,,8.04,,50.19,2022-10-01,uk,false,24
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-11-01,12.12,2022-09-01,50.19,,2022-10-01,2022-12-01,,,,12.12,12.12,2022-12-01,uk,false,24
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-04-01,54.03,,,2022-05-01,2022-03-01,2022-05-01,54.03,,,,,,uk,false,25
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-05-01,64.86,2022-04-01,54.03,,2022-04-01,2022-06-01,,10.83,,,64.86,2022-06-01,uk,false,25
IS/yKhM20myJT0Ua+1Rk1w==,game 1,2022-11-01,30.54,,,,2022-10-01,2022-12-01,30.54,,,,30.54,2022-12-01,uk,false,26
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-12-01,78.00,,,,2022-11-01,2023-01-01,78.00,,,,78.00,2023-01-01,ru,false,25
J6WNl39fdxaY8ZtvV8wNkw==,game 3,2022-03-01,16.14,,,2022-04-01,2022-02-01,2022-04-01,16.14,,,,,,uk,true,18
J6WNl39fdxaY8ZtvV8wNkw==,game 3,2022-04-01,18.42,2022-03-01,16.14,2022-05-01,2022-03-01,2022-05-01,,2.28,,,,,uk,true,18
J6WNl39fdxaY8ZtvV8wNkw==,game 3,2022-05-01,24.99,2022-04-01,18.42,2022-06-01,2022-04-01,2022-06-01,,6.57,,,,,uk,true,18
J6WNl39fdxaY8ZtvV8wNkw==,game 3,2022-06-01,41.85,2022-05-01,24.99,,2022-05-01,2022-07-01,,16.86,,,41.85,2022-07-01,uk,true,18
JBV4ilPNTtWevrqq146kyg==,game 3,2022-06-01,16.38,,,2022-07-01,2022-05-01,2022-07-01,16.38,,,,,,uk,false,43
JBV4ilPNTtWevrqq146kyg==,game 3,2022-07-01,34.59,2022-06-01,16.38,,2022-06-01,2022-08-01,,18.21,,,34.59,2022-08-01,uk,false,43
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-05-01,15.06,,,2022-08-01,2022-04-01,2022-06-01,15.06,,,,15.06,2022-06-01,uk,false,36
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-08-01,26.31,2022-05-01,15.06,2022-11-01,2022-07-01,2022-09-01,,,,26.31,26.31,2022-09-01,uk,false,36
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-11-01,12.6,2022-08-01,26.31,,2022-10-01,2022-12-01,,,,12.6,12.6,2022-12-01,uk,false,36
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-12-01,12.6,,,,2022-11-01,2023-01-01,12.6,,,,12.6,2023-01-01,uk,false,30
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-03-01,122.64,,,2022-04-01,2022-02-01,2022-04-01,122.64,,,,,,uk,false,25
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-04-01,56.16,2022-03-01,122.64,2022-05-01,2022-03-01,2022-05-01,,,66.48,,,,uk,false,25
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-05-01,18.06,2022-04-01,56.16,2022-06-01,2022-04-01,2022-06-01,,,38.10,,,,uk,false,25
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-06-01,63.39,2022-05-01,18.06,2022-08-01,2022-05-01,2022-07-01,,45.33,,,63.39,2022-07-01,uk,false,25
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-08-01,56.10,2022-06-01,63.39,2022-10-01,2022-07-01,2022-09-01,,,,56.10,56.10,2022-09-01,uk,false,25
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-10-01,46.89,2022-08-01,56.10,2022-11-01,2022-09-01,2022-11-01,,,,46.89,,,uk,false,25
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-11-01,59.04,2022-10-01,46.89,,2022-10-01,2022-12-01,,12.15,,,59.04,2022-12-01,uk,false,25
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-09-01,12.12,,,2022-10-01,2022-08-01,2022-10-01,12.12,,,,,,uk,false,30
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-10-01,40.92,2022-09-01,12.12,2022-11-01,2022-09-01,2022-11-01,,28.80,,,,,uk,false,30
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-11-01,58.32,2022-10-01,40.92,,2022-10-01,2022-12-01,,17.40,,,58.32,2022-12-01,uk,false,30
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-07-01,15.45,,,2022-08-01,2022-06-01,2022-08-01,15.45,,,,,,ru,false,34
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-08-01,13.65,2022-07-01,15.45,2022-09-01,2022-07-01,2022-09-01,,,1.80,,,,ru,false,34
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-09-01,49.89,2022-08-01,13.65,2022-10-01,2022-08-01,2022-10-01,,36.24,,,,,ru,false,34
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-10-01,55.50,2022-09-01,49.89,2022-11-01,2022-09-01,2022-11-01,,5.61,,,,,ru,false,34
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-11-01,16.44,2022-10-01,55.50,,2022-10-01,2022-12-01,,,39.06,,16.44,2022-12-01,ru,false,34
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-03-01,17.46,,,2022-04-01,2022-02-01,2022-04-01,17.46,,,,,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-04-01,58.44,2022-03-01,17.46,2022-05-01,2022-03-01,2022-05-01,,40.98,,,,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-05-01,54.27,2022-04-01,58.44,2022-06-01,2022-04-01,2022-06-01,,,4.17,,,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-06-01,66.45,2022-05-01,54.27,2022-07-01,2022-05-01,2022-07-01,,12.18,,,,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-07-01,36.21,2022-06-01,66.45,2022-08-01,2022-06-01,2022-08-01,,,30.24,,,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-08-01,24.09,2022-07-01,36.21,2022-09-01,2022-07-01,2022-09-01,,,12.12,,,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-09-01,42.39,2022-08-01,24.09,2022-10-01,2022-08-01,2022-10-01,,18.30,,,,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-10-01,78.48,2022-09-01,42.39,2022-11-01,2022-09-01,2022-11-01,,36.09,,,,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-11-01,25.38,2022-10-01,78.48,2022-12-01,2022-10-01,2022-12-01,,,53.10,,,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-12-01,39.99,2022-11-01,25.38,,2022-11-01,2023-01-01,,14.61,,,39.99,2023-01-01,uk,false,20
JZddlB04roDQYT2zrRPBcA==,game 3,2022-08-01,12.45,,,,2022-07-01,2022-09-01,12.45,,,,12.45,2022-09-01,uk,false,44
K5c4Zypq0/6iQYmv/Dqm5A==,game 3,2022-10-01,24.96,,,2022-11-01,2022-09-01,2022-11-01,24.96,,,,,,uk,false,21
K5c4Zypq0/6iQYmv/Dqm5A==,game 3,2022-11-01,18.12,2022-10-01,24.96,,2022-10-01,2022-12-01,,,6.84,,18.12,2022-12-01,uk,false,21
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-04-01,41.46,,,2022-05-01,2022-03-01,2022-05-01,41.46,,,,,,ru,false,19
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-05-01,13.26,2022-04-01,41.46,2022-06-01,2022-04-01,2022-06-01,,,28.20,,,,ru,false,19
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-06-01,14.64,2022-05-01,13.26,2022-07-01,2022-05-01,2022-07-01,,1.38,,,,,ru,false,19
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-07-01,38.07,2022-06-01,14.64,2022-09-01,2022-06-01,2022-08-01,,23.43,,,38.07,2022-08-01,ru,false,19
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-09-01,31.53,2022-07-01,38.07,2022-10-01,2022-08-01,2022-10-01,,,,31.53,,,ru,false,19
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-10-01,16.83,2022-09-01,31.53,,2022-09-01,2022-11-01,,,14.70,,16.83,2022-11-01,ru,false,19
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-08-01,12.93,,,,2022-07-01,2022-09-01,12.93,,,,12.93,2022-09-01,en,false,31
KFO5m0KyIyGE1D5YZHC8Wg==,game 1,2022-10-01,25.71,,,,2022-09-01,2022-11-01,25.71,,,,25.71,2022-11-01,uk,true,21
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-12-01,32.37,,,,2022-11-01,2023-01-01,32.37,,,,32.37,2023-01-01,uk,false,23
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-10-01,49.65,,,2022-11-01,2022-09-01,2022-11-01,49.65,,,,,,uk,false,17
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-11-01,32.76,2022-10-01,49.65,,2022-10-01,2022-12-01,,,16.89,,32.76,2022-12-01,uk,false,17
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-10-01,72.36,,,2022-11-01,2022-09-01,2022-11-01,72.36,,,,,,ru,false,16
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-11-01,65.40,2022-10-01,72.36,2022-12-01,2022-10-01,2022-12-01,,,6.96,,,,ru,false,16
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-12-01,47.88,2022-11-01,65.40,,2022-11-01,2023-01-01,,,17.52,,47.88,2023-01-01,ru,false,16
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-03-01,38.10,,,2022-04-01,2022-02-01,2022-04-01,38.10,,,,,,ru,false,15
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-04-01,59.73,2022-03-01,38.10,,2022-03-01,2022-05-01,,21.63,,,59.73,2022-05-01,ru,false,15
L3waZ4UDUTOCMfVcL29lGQ==,game 3,2022-12-01,45.06,,,,2022-11-01,2023-01-01,45.06,,,,45.06,2023-01-01,en,false,29
L8+KU8u6xftnkFVO501X7w==,game 3,2022-07-01,14.04,,,2022-08-01,2022-06-01,2022-08-01,14.04,,,,,,uk,false,30
L8+KU8u6xftnkFVO501X7w==,game 3,2022-08-01,14.55,2022-07-01,14.04,,2022-07-01,2022-09-01,,0.51,,,14.55,2022-09-01,uk,false,30
lCD23Awt3KotauWenCRr5w==,game 3,2022-04-01,47.94,,,2022-05-01,2022-03-01,2022-05-01,47.94,,,,,,uk,false,20
lCD23Awt3KotauWenCRr5w==,game 3,2022-05-01,90.75,2022-04-01,47.94,2022-07-01,2022-04-01,2022-06-01,,42.81,,,90.75,2022-06-01,uk,false,20
lCD23Awt3KotauWenCRr5w==,game 3,2022-07-01,22.98,2022-05-01,90.75,,2022-06-01,2022-08-01,,,,22.98,22.98,2022-08-01,uk,false,20
lGI5+OCzV6nnDMpyZWtZAg==,game 3,2022-05-01,17.25,,,,2022-04-01,2022-06-01,17.25,,,,17.25,2022-06-01,ru,false,18
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-10-01,46.29,,,2022-11-01,2022-09-01,2022-11-01,46.29,,,,,,uk,false,19
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-11-01,14.73,2022-10-01,46.29,,2022-10-01,2022-12-01,,,31.56,,14.73,2022-12-01,uk,false,19
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-08-01,69.18,,,2022-09-01,2022-07-01,2022-09-01,69.18,,,,,,uk,false,20
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-09-01,66.33,2022-08-01,69.18,2022-10-01,2022-08-01,2022-10-01,,,2.85,,,,uk,false,20
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-10-01,23.79,2022-09-01,66.33,2022-12-01,2022-09-01,2022-11-01,,,42.54,,23.79,2022-11-01,uk,false,20
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-12-01,31.38,2022-10-01,23.79,,2022-11-01,2023-01-01,,,,31.38,31.38,2023-01-01,uk,false,20
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-09-01,15.78,,,2022-10-01,2022-08-01,2022-10-01,15.78,,,,,,uk,false,23
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-10-01,29.31,2022-09-01,15.78,2022-11-01,2022-09-01,2022-11-01,,13.53,,,,,uk,false,23
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-11-01,50.76,2022-10-01,29.31,2022-12-01,2022-10-01,2022-12-01,,21.45,,,,,uk,false,23
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-12-01,45.60,2022-11-01,50.76,,2022-11-01,2023-01-01,,,5.16,,45.60,2023-01-01,uk,false,23
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-05-01,13.2,,,2022-11-01,2022-04-01,2022-06-01,13.2,,,,13.2,2022-06-01,uk,false,29
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-11-01,29.16,2022-05-01,13.2,2022-12-01,2022-10-01,2022-12-01,,,,29.16,,,uk,false,29
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-12-01,36.6,2022-11-01,29.16,,2022-11-01,2023-01-01,,7.44,,,36.6,2023-01-01,uk,false,29
LuDHi0aoGmgpUtTGreh0fQ==,game 3,2022-12-01,12.09,,,,2022-11-01,2023-01-01,12.09,,,,12.09,2023-01-01,uk,true,22
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-04-01,82.23,,,2022-06-01,2022-03-01,2022-05-01,82.23,,,,82.23,2022-05-01,uk,false,21
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-06-01,18.66,2022-04-01,82.23,2022-07-01,2022-05-01,2022-07-01,,,,18.66,,,uk,false,21
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-07-01,93.36,2022-06-01,18.66,2022-08-01,2022-06-01,2022-08-01,,74.70,,,,,uk,false,21
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-08-01,58.50,2022-07-01,93.36,2022-11-01,2022-07-01,2022-09-01,,,34.86,,58.50,2022-09-01,uk,false,21
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-11-01,13.08,2022-08-01,58.50,2022-12-01,2022-10-01,2022-12-01,,,,13.08,,,uk,false,21
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-12-01,33.09,2022-11-01,13.08,,2022-11-01,2023-01-01,,20.01,,,33.09,2023-01-01,uk,false,21
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,2022-11-01,68.43,,,2022-12-01,2022-10-01,2022-12-01,68.43,,,,,,uk,true,25
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,2022-12-01,37.14,2022-11-01,68.43,,2022-11-01,2023-01-01,,,31.29,,37.14,2023-01-01,uk,true,25
LWAxWBdiFs/25YxI4ZGthA==,game 3,2022-05-01,86.46,,,2022-06-01,2022-04-01,2022-06-01,86.46,,,,,,ru,true,17
